name,rating,rating_amt,address,menu,open_hr,delivery_hr,price_scale,seat_amt,review,check_in,bookmarked,car_park,Wi-Fi,pet_allows,card_accept,delivery,for_kids,for_group
บ้านสมาธิ Baan Samadhi (บ้านสมาธิ),4.1,5,['Other'],['cake'],10:00 - 16:30,,1,40,"[['good_atmosphere'], ['inexpensive'], ['delicious'], ['good_service'], ['lovely'], ['good_atmosphere'], ['good_atmosphere']]",2,16,True,,,False,,True,
Somewhere espresso,4.2,8,"['Chang_Moi', 'Mueang_Chiang_Mai']",['cake'],07:30 - 16:00,09:00 - 15:30,1,10,"[['good_quality'], ['enjoyable'], ['good_atmosphere', 'enjoyable'], ['attentive'], ['warm'], ['beautiful'], ['tasty']]",0,0,True,True,,False,True,,
ดาริกา,4.0,1,['Other'],['brownie'],08:30 - 18:30,08:30 - 18:30,15,,"[['attentive'], ['delicious']]",0,0,True,True,False,False,True,,
Baan Lungsom Homemade Bakery & Restaurant Chiang Mai (บ้านลุงสม),3.8,44,['Nong_Hoi'],['No bakery related menu'],10:00 - 18:00,,2,80,"[['delicious'], ['good_atmosphere'], ['lovely'], ['fresh'], ['fresh'], ['attentive'], ['fresh'], ['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['delicious'], ['soft'], ['delicious'], ['delicious'], ['attentive'], ['soft'], ['delicious'], ['good_atmosphere'], ['delicious'], ['worth'], ['attentive'], ['delicious'], ['fresh'], ['delicious'], ['delicious'], ['good_atmosphere'], ['worth'], ['delicious'], ['fragrant'], ['fragrant'], ['delicious'], ['fragrant'], ['attentive'], ['fragrant'], ['delicious', 'fresh'], ['fresh', 'fragrant'], ['fresh'], ['delicious'], ['lovely'], ['delicious'], ['beautiful'], ['beautiful'], ['good_atmosphere'], ['attentive'], ['attentive', 'lovely'], ['fresh'], ['delicious'], ['delicious'], ['beautiful'], ['good_atmosphere'], ['delicious'], ['fresh'], ['good_service'], ['fresh'], ['delicious'], ['attentive'], ['good_atmosphere'], ['good_atmosphere'], ['delicious'], ['fragrant'], ['delicious'], ['fresh'], ['enjoyable'], ['delicious'], ['good_atmosphere', 'fresh'], ['fragrant'], ['fragrant'], ['fragrant'], ['lovely'], ['fresh'], ['tasty'], ['lovely'], ['tasty', 'good_service'], ['delicious', 'fresh'], ['soft'], ['fragrant'], ['soft'], ['fresh'], ['worth'], ['fresh'], ['fresh'], ['soft'], ['delicious'], ['good_atmosphere'], ['warm'], ['lovely'], ['fresh'], ['fresh'], ['fresh'], ['soft'], ['soft'], ['good_atmosphere'], ['lovely'], ['lovely'], ['fresh'], ['good_service'], ['lovely'], ['delicious'], ['lovely'], ['good_atmosphere'], ['soft'], ['fresh'], ['delicious']]",14,117,True,True,True,True,True,True,True
All Ma Bake (ออลมาเบ้ก),4.0,5,['Other'],['No bakery related menu'],08:00 - 18:00,,2,40,"[['delicious'], ['fragrant'], ['fragrant'], ['enjoyable'], ['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['delicious', 'fragrant'], ['delicious'], ['good_manner', 'good_service'], ['fresh']]",0,0,True,True,,False,,,
Maitri Donuts (ไมตรีโดนัท),3.7,12,['Other'],['donut'],07:00 - 15:00,,1,10,"[['fresh'], ['inexpensive'], ['attentive'], ['attentive'], ['soft'], ['soft'], ['worth'], ['delicious'], ['attentive'], ['delicious'], ['beautiful'], ['worth'], ['beautiful'], ['attentive'], ['attentive'], ['good_service'], ['soft'], ['beautiful'], ['enjoyable'], ['good_manner', 'good_service'], ['tasty'], ['fragrant'], ['delicious', 'soft', 'fragrant'], ['delicious']]",10,45,True,True,False,True,True,True,True
ตถตา คาเฟ่ (TaTaTa Café),4.0,9,"['Huai_Sai', 'Mae_Rim']",['No bakery related menu'],08:30 - 17:30,,1,40,"[['good_atmosphere'], ['good_service'], ['attentive'], ['lovely'], ['lovely'], ['fresh'], ['attentive'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['good_service'], ['tasty'], ['worth'], ['delicious', 'attentive'], ['unlovely'], ['attentive'], ['good_atmosphere', 'beautiful'], ['attentive']]",0,0,True,True,True,False,True,True,True
Begin coffee (บีกิน คอฟฟี่),3.8,10,"['Mueang_Chiang_Mai', 'Suthep']",['No bakery related menu'],00:00 - 00:30,02:00 - 02:30,1,40,"[['attentive'], ['fragrant'], ['enjoyable'], ['good_atmosphere'], ['beautiful', 'lovely'], ['lovely'], ['worth'], ['beautiful'], ['beautiful'], ['beautiful'], ['good_manner', 'good_service'], ['good_atmosphere'], ['beautiful'], ['good_atmosphere'], ['tasty'], ['good_service'], ['delicious'], ['lovely']]",0,0,True,True,False,False,True,,True
Love Me Cafe' (เลิฟมีคาเฟ่),4.1,39,['Hang_Dong'],['cake'],10:00 - 18:00,,2,80,"[['beautiful'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['beautiful'], ['worth'], ['delicious'], ['recommended'], ['worth'], ['delicious'], ['worth'], ['good_atmosphere'], ['beautiful'], ['beautiful'], ['worth'], ['fragrant'], ['delicious'], ['delicious'], ['worth'], ['good_atmosphere'], ['lovely'], ['fresh', 'fragrant'], ['fragrant'], ['soft'], ['delicious'], ['fresh'], ['soft'], ['attentive'], ['delicious', 'lovely'], ['worth'], ['delicious'], ['delicious'], ['delicious', 'worth'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['lovely'], ['good_manner', 'good_service'], ['lovely'], ['not_fresh'], ['fresh'], ['attentive'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['good_atmosphere'], ['fragrant'], ['fragrant'], ['delicious'], ['delicious', 'unlovely'], ['fragrant'], ['fragrant'], ['good_atmosphere'], ['good_atmosphere'], ['good_service'], ['good_service'], ['good_service'], ['nice_looking'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['good_service'], ['good_service'], ['lovely'], ['beautiful'], ['beautiful'], ['fragrant'], ['fresh'], ['beautiful'], ['beautiful'], ['beautiful'], ['delicious'], ['good_service'], ['nice_looking'], ['good_atmosphere', 'lovely'], ['lovely'], ['delicious'], ['good_atmosphere'], ['good_service'], ['good_atmosphere'], ['not_tasty'], ['delicious'], ['delicious'], ['attentive'], ['beautiful'], ['good_atmosphere'], ['worth', 'good_service'], ['delicious', 'lovely'], ['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['delicious'], ['attentive'], ['lovely'], ['delicious'], ['fragrant'], ['fresh'], ['good_atmosphere'], ['clean'], ['attentive'], ['good_atmosphere'], ['attentive'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['soft'], ['worth'], ['beautiful'], ['attentive'], ['lovely'], ['lovely'], ['attentive'], ['good_quality'], ['worth'], ['soft'], ['lovely'], ['clean'], ['good_service'], ['good_atmosphere'], ['soft'], ['fragrant'], ['attentive'], ['lovely'], ['lovely'], ['unlovely'], ['soft'], ['attentive'], ['good_atmosphere'], ['lovely'], ['attentive'], ['delicious'], ['not_tasty']]",16,131,True,True,False,True,,True,True
KLOMCAFE (กลม คาเฟ่),4.1,18,"['Fa_Ham', 'Mueang_Chiang_Mai']","['roll', 'cookie']",07:00 - 17:00,07:30 - 16:30,1,40,"[['delicious', 'fresh'], ['delicious'], ['good_atmosphere', 'lovely'], ['attentive'], ['fragrant'], ['fragrant'], ['good_service'], ['delicious'], ['attentive'], ['warm'], ['lovely'], ['beautiful'], ['tasty'], ['delicious'], ['fragrant'], ['unlovely'], ['beautiful'], ['delicious'], ['attentive'], ['worth'], ['beautiful'], ['good_atmosphere', 'warm'], ['delicious'], ['fragrant'], ['delicious'], ['delicious'], ['delicious']]",0,0,True,True,False,False,True,True,True
Coffee De Candle (คอฟฟี่ เดอ แคนเดิล),3.9,51,['Hang_Dong'],['cake'],10:00 - 20:00,,1,80,"[['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['lovely'], ['fragrant'], ['attentive'], ['worth'], ['good_service'], ['good_atmosphere'], ['worth'], ['beautiful'], ['delicious'], ['good_manner', 'good_service'], ['good_atmosphere'], ['attentive'], ['good_service'], ['worth'], ['attentive'], ['delicious'], ['good_atmosphere'], ['attentive'], ['delicious', 'worth'], ['good_atmosphere'], ['delicious'], ['delicious'], ['worth'], ['good_atmosphere'], ['good_atmosphere'], ['inexpensive'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['good_atmosphere'], ['fresh'], ['good_service'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['good_service'], ['delicious'], ['good_service'], ['good_atmosphere'], ['good_atmosphere', 'lovely', 'inexpensive'], ['delicious', 'lovely', 'clean'], ['lovely'], ['good_atmosphere'], ['good_atmosphere', 'attentive'], ['worth'], ['delicious'], ['delicious'], ['fragrant'], ['fragrant'], ['fresh'], ['attentive'], ['fragrant'], ['good_atmosphere'], ['delicious'], ['fragrant'], ['delicious'], ['delicious', 'attentive'], ['attentive'], ['delicious'], ['good_atmosphere'], ['good_service'], ['delicious'], ['good_service'], ['beautiful'], ['good_atmosphere'], ['beautiful'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['fragrant'], ['attentive', 'fragrant'], ['delicious', 'fragrant'], ['attentive'], ['good_atmosphere', 'worth'], ['attentive'], ['good_atmosphere'], ['fresh'], ['not_tasty'], ['good_atmosphere'], ['good_atmosphere'], ['good_service', 'clean'], ['good_atmosphere'], ['delicious'], ['good_service'], ['inexpensive'], ['good_atmosphere'], ['good_service'], ['good_service'], ['delicious'], ['delicious'], ['attentive', 'lovely'], ['good_atmosphere'], ['lovely'], ['good_service'], ['delicious'], ['good_service'], ['delicious'], ['good_quality'], ['delicious'], ['worth'], ['lovely'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['good_atmosphere', 'worth'], ['good_atmosphere'], ['beautiful'], ['delicious'], ['attentive'], ['delicious'], ['fragrant'], ['beautiful'], ['fragrant'], ['worth'], ['good_atmosphere', 'delicious'], ['good_atmosphere'], ['delicious'], ['attentive']]",21,165,True,True,False,False,,True,True
WONG Cafe',3.0,1,['San_Pa_Tong'],['No bakery related menu'],08:30 - 17:00,08:30 - 17:00,1,40,[['good_service']],0,0,True,True,False,False,True,,
CHAPTER 2 WO,4.2,6,['Other'],['No bakery related menu'],07:00 - 18:00,,1,150,"[['good_service'], ['worth'], ['fragrant'], ['beautiful'], ['fresh'], ['lovely'], ['good_service'], ['tasty']]",0,0,True,True,,False,,,
Alley Caffe,3.5,3,['Mueang_Chiang_Mai'],"['cheesecake', 'cake']",08:30 - 16:00,,1,10,"[['worth'], ['soft'], ['worth']]",0,0,True,True,,False,True,,
Mister Donut (มิสเตอร์ โดนัท),3.1,19,"['Fa_Ham', 'Mueang_Chiang_Mai']","['pie', 'donut']",11:00 - 19:00,11:00 - 19:00,1,10,"[['delicious', 'soft'], ['attentive'], ['attentive'], ['attentive'], ['delicious'], ['attentive', 'inexpensive'], ['attentive'], ['attentive'], ['delicious'], ['soft'], ['good_manner', 'good_service'], ['attentive'], ['delicious'], ['attentive'], ['delicious'], ['beautiful'], ['beautiful'], ['attentive'], ['delicious'], ['attentive'], ['delicious'], ['delicious']]",0,0,True,False,False,,True,True,True
ทองกวาว คาเฟ่,4.0,1,"['Fang', 'San_Sai']",['No bakery related menu'],08:00 - 18:00,,2,,[['good_service']],1,6,True,,,False,,,
Chxb Up Cafe'ชอบ คัพ คาเฟ่,3.3,3,['Mueang_Chiang_Mai'],['No bakery related menu'],07:00 - 18:00,,1,80,"[['worth'], ['lovely'], ['lovely'], ['lovely'], ['good_service']]",2,11,True,True,,False,,,
Scone.House,5.0,4,['Mueang_Chiang_Mai'],"['pie', 'cheesecake', 'macaron', 'cake']",09:00 - 17:00,09:00 - 17:00,27,,"[['delicious', 'clean']]",0,0,,,,,True,,
Thachang Hill Coffee & Cafe (ท่าช้างฮิลล์ คอฟฟี่แนด์คาเฟ่),3.8,43,['Hang_Dong'],['cake'],07:00 - 20:00,,2,80,"[['ugly'], ['enjoyable'], ['delicious'], ['delicious'], ['worth'], ['good_atmosphere'], ['not_tasty'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['lovely'], ['inexpensive'], ['delicious'], ['good_service'], ['good_service'], ['good_service'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['lovely'], ['attentive'], ['fresh'], ['fresh'], ['attentive'], ['soft'], ['fresh'], ['fresh'], ['fresh'], ['good_service'], ['worth'], ['lovely'], ['lovely'], ['attentive'], ['good_atmosphere', 'lovely'], ['delicious'], ['attentive'], ['beautiful'], ['lovely'], ['attentive'], ['lovely'], ['delicious'], ['worth'], ['soft'], ['delicious'], ['attentive'], ['delicious', 'fresh'], ['delicious'], ['worth'], ['not_recommend'], ['unlovely'], ['good_atmosphere'], ['attentive'], ['attentive'], ['attentive'], ['good_atmosphere'], ['good_service'], ['good_service'], ['good_quality', 'fragrant'], ['good_service'], ['good_service'], ['good_atmosphere'], ['good_atmosphere', 'lovely', 'soft', 'inexpensive'], ['delicious', 'attentive'], ['inexpensive'], ['worth'], ['delicious'], ['good_atmosphere', 'lovely'], ['not_fragrant'], ['lovely'], ['delicious'], ['good_atmosphere'], ['good_atmosphere', 'lovely'], ['enjoyable'], ['lovely'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['fragrant'], ['good_atmosphere'], ['fresh', 'attentive'], ['delicious'], ['good_atmosphere', 'attentive', 'worth'], ['good_atmosphere'], ['delicious'], ['worth'], ['good_atmosphere'], ['lovely'], ['attentive'], ['good_service'], ['delicious'], ['attentive'], ['lovely'], ['lovely'], ['lovely'], ['good_service'], ['good_service'], ['delicious'], ['soft'], ['delicious'], ['fresh'], ['delicious'], ['good_atmosphere'], ['lovely'], ['fragrant'], ['delicious'], ['soft'], ['worth']]",24,338,True,True,False,,,True,True
ฟินเบเกอรี่ (Finbakery),3.0,1,"['Mueang_Chiang_Mai', 'Sri_Phum']",['No bakery related menu'],07:00 - 18:30,07:30 - 18:30,1,,[['delicious']],0,0,True,,,False,True,,
Cha-mai home studio & cafe (ชะม้าย โฮม สตูดิโอแอนด์คาเฟ่),4.0,4,"['Chang_Phueak', 'Mueang_Chiang_Mai']",['No bakery related menu'],09:00 - 16:30,09:30 - 16:30,1,40,"[['warm'], ['beautiful'], ['soft'], ['fragrant'], ['fresh'], ['lovely', 'delicious', 'good_service'], ['fresh']]",0,0,True,True,,False,True,,
Yuk Coffee (ยักษ์ คอฟฟี่),3.9,27,"['Mae_Hia', 'Mueang_Chiang_Mai', 'Suthep']","['pie', 'cheesecake', 'cake']",09:00 - 17:00,09:00 - 16:30,1,40,"[['good_atmosphere'], ['delicious'], ['delicious'], ['fragrant'], ['delicious'], ['unlovely'], ['delicious'], ['worth'], ['fragrant'], ['good_service'], ['beautiful'], ['attentive'], ['lovely'], ['ugly'], ['soft'], ['fragrant'], ['good_atmosphere'], ['good_quality'], ['good_service'], ['attentive'], ['fragrant'], ['soft'], ['good_service'], ['fragrant'], ['good_service'], ['good_service'], ['worth'], ['delicious'], ['worth'], ['fresh'], ['beautiful'], ['worth'], ['beautiful'], ['soft'], ['attentive'], ['good_service'], ['attentive'], ['good_service'], ['attentive'], ['good_service'], ['attentive'], ['unlovely'], ['delicious'], ['delicious'], ['inexpensive'], ['beautiful'], ['delicious'], ['delicious'], ['lovely'], ['lovely'], ['delicious'], ['fresh'], ['lovely'], ['good_service'], ['delicious', 'lovely'], ['delicious'], ['delicious'], ['good_quality'], ['soft'], ['fresh'], ['soft'], ['good_manner', 'good_service'], ['delicious'], ['worth'], ['attentive'], ['attentive']]",0,0,True,True,False,False,True,True,True
Saint Etoile,3.4,13,['Huai_Kaew'],['donut'],10:00 - 20:30,,1,,"[['delicious'], ['attentive'], ['soft'], ['soft'], ['attentive'], ['delicious'], ['attentive'], ['soft'], ['fragrant'], ['fresh'], ['good_service'], ['delicious'], ['delicious'], ['good_quality'], ['good_quality'], ['good_quality'], ['good_quality'], ['soft'], ['soft']]",4,11,True,,,False,,,
มิ่งมิตร,5.0,1,['Mae_Hia'],['No bakery related menu'],07:00 - 17:00,,2,40,[['good_service']],0,0,True,True,,True,,True,
ForRest,3.7,16,"['Huai_Kaew', 'Mae_On']",['cake'],09:00 - 18:00,,2,80,"[['good_service'], ['good_atmosphere', 'attentive']]",6,262,True,True,False,False,,True,True
Cool Sky Cafe' & Restuarant ChiangMai (คูลสกายคาเฟ่),4.0,8,['Other'],['No bakery related menu'],10:00 - 18:00,,2,150,"[['good_atmosphere'], ['good_atmosphere', 'attentive'], ['good_atmosphere'], ['good_service'], ['lovely'], ['good_atmosphere'], ['lovely'], ['good_atmosphere'], ['good_service'], ['attentive'], ['good_atmosphere'], ['good_atmosphere'], ['beautiful'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['delicious']]",5,19,True,True,True,True,True,True,True
บรรยายคาเฟ่ (Banyai Cafe),4.1,4,['Hang_Dong'],['cake'],08:00 - 18:00,08:00 - 18:00,1,10,"[['good_quality'], ['fresh']]",0,0,True,True,True,False,True,True,True
เรือนไม้ไทยใหญ่ (Ruen Mai Thai Yai),3.9,40,"['Chang_Phueak', 'Mueang_Chiang_Mai', 'Sri_Phum']","['roll', 'bread']",08:00 - 18:00,08:00 - 18:00,1,80,"[['good_service'], ['delicious'], ['good_atmosphere'], ['lovely'], ['enjoyable'], ['attentive'], ['good_service'], ['delicious'], ['delicious'], ['delicious'], ['fresh'], ['delicious'], ['fresh'], ['good_service'], ['fragrant'], ['delicious'], ['good_service'], ['good_atmosphere'], ['good_atmosphere'], ['delicious'], ['delicious'], ['fragrant'], ['delicious'], ['adorable', 'delicious'], ['good_quality'], ['fragrant'], ['delicious'], ['good_service'], ['good_quality'], ['fresh'], ['delicious'], ['lovely'], ['delicious'], ['not_tasty'], ['delicious'], ['soft'], ['delicious'], ['good_service'], ['good_atmosphere'], ['affordable'], ['good_service'], ['fresh'], ['good_atmosphere', 'attentive'], ['delicious'], ['good_manner', 'good_service'], ['fragrant'], ['delicious'], ['delicious'], ['attentive'], ['soft'], ['fragrant'], ['delicious'], ['good_quality'], ['soft'], ['delicious'], ['worth'], ['attentive'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['worth'], ['attentive'], ['good_service'], ['delicious'], ['lovely'], ['delicious'], ['delicious'], ['worth'], ['delicious'], ['delicious'], ['fragrant'], ['delicious'], ['good_quality'], ['delicious'], ['enjoyable'], ['delicious'], ['good_service'], ['attentive'], ['soft'], ['delicious'], ['attentive'], ['attentive'], ['delicious'], ['delicious'], ['delicious'], ['worth'], ['soft'], ['delicious'], ['attentive'], ['delicious']]",0,0,True,,False,False,True,True,True
YAMAZAKI (ยามาซากิ),3.4,24,"['Mueang_Chiang_Mai', 'Pa_Daet']","['roll', 'bread']",11:00 - 21:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"[['delicious'], ['attentive'], ['fragrant'], ['fragrant'], ['delicious', 'attentive'], ['attentive'], ['delicious'], ['fresh'], ['delicious'], ['soft'], ['fresh'], ['not_tasty'], ['delicious', 'soft'], ['delicious'], ['fresh', 'fragrant'], ['delicious', 'soft'], ['attentive'], ['soft'], ['delicious'], ['attentive'], ['fresh'], ['delicious'], ['soft'], ['attentive', 'worth'], ['fragrant'], ['delicious'], ['good_manner', 'good_service'], ['good_quality'], ['delicious'], ['attentive'], ['adorable', 'delicious'], ['attentive'], ['soft'], ['fragrant'], ['delicious'], ['not_tasty'], ['good_quality'], ['delicious'], ['fragrant'], ['beautiful'], ['delicious'], ['attentive'], ['delicious'], ['attentive'], ['delicious'], ['delicious'], ['delicious'], ['attentive'], ['delicious', 'worth'], ['delicious'], ['soft'], ['attentive'], ['attentive'], ['delicious'], ['not_tasty'], ['unlovely'], ['not_tasty']]",7,15,True,False,False,True,,True,True
Max Wine&Coffee On Hill,3.8,37,['Hang_Dong'],"['pie', 'cake']",09:00 - 19:00,,1,150,"[['not_recommend'], ['good_atmosphere'], ['inexpensive'], ['good_atmosphere'], ['lovely', 'inexpensive'], ['good_atmosphere', 'inexpensive'], ['good_atmosphere'], ['delicious'], ['delicious'], ['worth'], ['lovely'], ['delicious'], ['delicious'], ['good_atmosphere'], ['attentive'], ['good_atmosphere', 'lovely'], ['delicious'], ['delicious', 'fragrant'], ['attentive'], ['inexpensive'], ['good_atmosphere'], ['lovely'], ['lovely'], ['inexpensive'], ['lovely'], ['delicious'], ['lovely'], ['lovely'], ['good_atmosphere', 'attentive'], ['tasty'], ['worth'], ['good_atmosphere'], ['lovely'], ['good_atmosphere', 'attentive'], ['lovely'], ['good_atmosphere'], ['worth'], ['fresh'], ['good_atmosphere', 'fresh'], ['worth'], ['beautiful'], ['lovely'], ['lovely'], ['delicious', 'lovely', 'fragrant'], ['lovely'], ['good_atmosphere'], ['lovely'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['good_atmosphere'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['good_atmosphere'], ['good_atmosphere'], ['lovely'], ['fragrant'], ['lovely'], ['good_atmosphere'], ['worth'], ['delicious'], ['good_atmosphere', 'attentive']]",20,196,True,True,False,False,,True,True
เปลวทิพย์ (Plewthip),3.6,11,['San_Kamphaeng'],['No bakery related menu'],07:00 - 19:30,,1,40,"[['fragrant'], ['delicious', 'fresh'], ['fragrant'], ['soft'], ['soft'], ['fragrant'], ['delicious'], ['delicious'], ['attentive', 'soft', 'fragrant'], ['delicious'], ['attentive', 'fragrant'], ['delicious'], ['delicious'], ['delicious'], ['attentive'], ['fresh'], ['delicious', 'fresh'], ['delicious'], ['affordable', 'fresh'], ['good_manner', 'good_service'], ['enjoyable'], ['delicious'], ['fresh'], ['fragrant'], ['soft'], ['delicious'], ['delicious', 'soft'], ['delicious'], ['delicious']]",1,9,True,True,False,False,True,True,True
All About Crepes (ออล์อะเบ้าท์เครป(เครปเย็น)),3.8,41,"['Chang_Phueak', 'Huai_Kaew', 'Mueang_Chiang_Mai']",['No bakery related menu'],17:00 - 22:30,17:00 - 22:30,1,10,"[['fresh'], ['fresh'], ['soft'], ['attentive'], ['attentive'], ['beautiful', 'good_service'], ['worth'], ['beautiful'], ['delicious', 'attentive'], ['attentive', 'worth'], ['attentive'], ['delicious'], ['attentive'], ['attentive'], ['delicious'], ['good_atmosphere'], ['soft'], ['delicious', 'fragrant'], ['fragrant'], ['fragrant'], ['soft'], ['fragrant'], ['fresh'], ['delicious'], ['good_atmosphere'], ['fresh', 'soft', 'fragrant'], ['delicious', 'fresh'], ['attentive'], ['attentive'], ['delicious'], ['soft'], ['worth'], ['inexpensive'], ['fresh'], ['soft'], ['fragrant'], ['attentive'], ['good_service'], ['soft', 'fragrant'], ['fragrant'], ['delicious'], ['soft'], ['delicious'], ['unlovely'], ['beautiful'], ['soft'], ['delicious'], ['beautiful'], ['good_service'], ['beautiful'], ['delicious'], ['soft'], ['fragrant'], ['delicious'], ['fresh'], ['soft'], ['soft'], ['good_service'], ['adorable'], ['soft'], ['delicious'], ['beautiful'], ['beautiful'], ['attentive'], ['fresh'], ['inexpensive'], ['attentive'], ['delicious'], ['delicious'], ['attentive', 'fragrant'], ['delicious'], ['soft'], ['fragrant'], ['delicious'], ['attentive'], ['delicious'], ['delicious'], ['fragrant'], ['attentive'], ['delicious'], ['delicious'], ['unlovely'], ['soft'], ['attentive'], ['delicious'], ['soft']]",0,0,True,,False,,True,,
นวลเบเกอรี่ (Nuan Bakery),3.3,8,['Mueang_Chiang_Mai'],['roll'],11:00 - 20:00,,1,,"[['attentive', 'soft', 'fragrant'], ['delicious', 'soft'], ['fresh'], ['good_quality'], ['fresh'], ['fresh'], ['delicious'], ['worth'], ['attentive'], ['worth', 'soft']]",3,3,False,,,,,,
Cafe' My Day Off,4.5,16,['Other'],"['scone', 'brownie', 'muffin']",09:30 - 16:30,,1,40,"[['good_atmosphere'], ['beautiful'], ['delicious'], ['beautiful'], ['lovely'], ['lovely'], ['good_atmosphere'], ['tasty'], ['enjoyable'], ['delicious'], ['good_atmosphere'], ['lovely'], ['worth'], ['delicious'], ['lovely'], ['worth'], ['good_atmosphere'], ['delicious'], ['good_service'], ['beautiful'], ['beautiful'], ['lovely'], ['delicious'], ['good_service'], ['good_service'], ['fresh'], ['good_atmosphere'], ['good_atmosphere', 'warm'], ['good_atmosphere'], ['attentive'], ['fragrant'], ['fresh'], ['delicious'], ['fragrant'], ['soft'], ['attentive'], ['beautiful'], ['nice_looking'], ['clean'], ['inexpensive'], ['good_atmosphere'], ['good_service'], ['beautiful'], ['worth']]",6,56,True,True,False,False,,True,True
พงศธร ซาลาเปา เสวย,3.6,9,['Chang_Phueak'],['bun'],16:30 - 23:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"[['delicious'], ['delicious'], ['fragrant'], ['delicious', 'fragrant'], ['soft'], ['delicious'], ['soft'], ['soft'], ['worth'], ['soft'], ['delicious'], ['soft']]",0,0,True,False,True,False,True,True,True
บางนาเฮ้าส์ (Bangna House),4.0,4,['Saraphi'],['No bakery related menu'],09:00 - 16:00,09:00 - 16:00,1,40,"[['good_atmosphere'], ['good_atmosphere'], ['good_service'], ['fresh'], ['good_atmosphere'], ['lovely']]",0,0,True,True,True,False,True,True,True
B,4.0,3,"['Mueang_Chiang_Mai', 'Suthep']",['No bakery related menu'],10:00 - 17:30,,1,,"[['soft'], ['soft'], ['beautiful'], ['delicious'], ['delicious'], ['attentive'], ['delicious', 'soft']]",0,0,True,,,,True,,
Bellinee's Grab & Go (เบลลินี่ แกร็บ แอนด์ โก),3.3,3,['Mueang_Chiang_Mai'],['No bakery related menu'],08:00 - 20:00,09:00 - 18:00,1,10,"[['fragrant'], ['delicious'], ['attentive'], ['fragrant'], ['fragrant'], ['attentive'], ['delicious']]",0,0,True,False,False,False,True,,
